id,paragraph,problems,question_plus,test,len
yongari_generate_18631,"그들은 레벨 디자인에 들어갈 노력을 예상하지 못 한 것을 개발 과정에서 잘못된 점으로 들었다. 《시스템 쇼크 2》의 많은 객체와 스크립트, 매개 변수는 레벨 디자이너에게 많은 작업량을 부과했다. 게임 상에서 레벨 간 이동이 자유로워 한 레벨만을 독립적으로 조절할 수도 없었고, 상대적으로 작은 변화에도 많은 노력을 기울여야 했다. 그들은 하나의 레벨을 만드는 과정을 단계별로 나누어 레벨 작업을 기민하게 제어하려 했지만, 레벨 제작 단계가 완전히 분리될 수 있는 것이 아니었고 레벨(혹은 작업 단계) 간에 인력을 배치하는 것도 쉬운 일이 아니었다. 게다가 《시스템 쇼크 2》가 의도하는 게임플레이 형태가 레벨 제작자들에게 익숙한 언리얼이나 퀘이크와는 달랐던 것도 문제였다.","{'question': '《시스템 쇼크 2》의 게임 개발 과정 중 어떤 문제가 발생했는가?', 'choices': ['레벨 디자인의 복잡함으로 인한 작업 부담 증가', '레벨 디자인과 게임 엔진의 호환 문제', '팀원 간의 의사소통 문제', '저예산으로 인한 자원 부족'], 'answer': 2}",,"{'question': '《시스템 쇼크 2》의 게임 개발 과정 중 어떤 문제가 발생했는가?', 'choices': ['레벨 디자인의 복잡함으로 인한 작업 부담 증가', '레벨 디자인과 게임 엔진의 호환 문제', '팀원 간의 의사소통 문제', '저예산으로 인한 자원 부족'], 'answer': 2}",1
yongari_generate_29073,"가경제는 초반에 부황인 건륭제가 태상황제로 물러나며 정권을 장악할 수 있었으나 아직까지도 당시 조정에 막강한 영향력을 끼치는 화신을 함부로 해할 수 없었고 덕분에 가경제 즉위 후 초기 4년간 화신의 횡포가 더욱 심해졌지만 화신의 버팀목이었던 아버지 건륭제의 비호로 별다른 제재를 가하지 못하여서 백성들의 도탄에 빠졌다고 한다. 그러나 친정을 개시한 이후, 가경제는 정치에 의욕이 있어서 자주 조회에 나가 대신들과 정사를 의논하였다. 또한 부패를 근절하려 많은 노력을 기울이고 부정부패의 원상인 화신을 자진케 하는 등 일부 성공한 점도 있었으나 광대한 청나라에 흩어져 있던 수많은 관리들을 완전히 휘어잡지 못하여 부정부패를 여전히 떨쳐내지 못하였다. 그러나 그 자신 역시 부정부패를 떨쳐낼 의지도 그리 없었는데 화신을 제거한 뒤 그의 재산을 모조리 가져가서 자신의 내탕금으로 써서 당시 백성들은 ‘화신이 죽으니 가경이 배부르게 먹었다’(和珅跌倒，嘉慶吃飽)라 하면서 가경제의 행동을 비꼬았다. 하지만 가경제는 중앙의 조정에서 큰 세력을 차지한 화신을 제거한 만큼 신권을 다시 약화시키고 조정 내에서 건륭제 말기 부실해진 황권을 강화시켰다. 이 이후로 가경제의 치세 동안 조정 대신들에서의 부정부패 행위 역시 많이 줄어들었으나 정작 건륭제의 치세 동안 조정을 속이며 통계를 조작하는 등 상당한 양의 공금을 횡령한 지방의 총독과 순무들에게까지는 그 손을 효과적으로 뻗치지 못해 비판의 대상이 되고 있다.","{'question': '가경제가 주력한 정치적 개혁 중 가장 눈에 띄는 변화는 무엇인가?', 'choices': ['왕권의 강화', '화신의 제거 후 자산 확보', '중앙과 지방 부패 척결', '조정 대신들의 부정부패 감소'], 'answer': 4}",,"{'question': '가경제가 주력한 정치적 개혁 중 가장 눈에 띄는 변화는 무엇인가?', 'choices': ['왕권의 강화', '화신의 제거 후 자산 확보', '중앙과 지방 부패 척결', '조정 대신들의 부정부패 감소'], 'answer': 4}",1
yongari_generate_44686,"계엄사령부가 5·18 광주 민주화 운동에 동원한 특전사 부대나 20사단 부대는 광주에 투입될 당시나 광주에서 작전을 수행하던 중에는 한미연합사 작전통제권 하에 있지 않았다. 그 기간 동안 광주에 투입되었던 한국군의 어느 부대도 미국의 통제 하에 있지 않았다. 특전사령부 예하 여단은 한미연합사의 작전통제권 하에 있었던 적이 없다. 20사단의 경우, 10·26 사건에 뒤따를 혼란을 대비한다는 대한민국 측 요청에 따라, 10월 27일 20사단 포병대와 예하 3개 연대의 작전통제권이 한미연합사에서 대한민국 육군으로 넘어왔다. 그렇기 때문에 미국은 특전사 부대가 광주에 배치된 것을 사전에 몰랐으며, 작전통제권을 행사하지 못했다.","{'question': '5·18 광주 민주화 운동 당시 특전사 부대와 20사단의 통제 상태에 대한 설명으로 옳은 것은?', 'choices': ['두 부대 모두 한미연합사의 통제하에 있었다', '특전사 부대만 한미연합사의 통제하에 있었다', '20사단만 한미연합사의 통제하에 있었다', '두 부대 모두 한미연합사의 통제하에 있지 않았다'], 'answer': 4}",,"{'question': '5·18 광주 민주화 운동 당시 특전사 부대와 20사단의 통제 상태에 대한 설명으로 옳은 것은?', 'choices': ['두 부대 모두 한미연합사의 통제하에 있었다', '특전사 부대만 한미연합사의 통제하에 있었다', '20사단만 한미연합사의 통제하에 있었다', '두 부대 모두 한미연합사의 통제하에 있지 않았다'], 'answer': 4}",1
yongari_generate_17008,이러한 탄압을 받을 때마다 그때그때 우리는 겸손한 언사로써 시정을 탄원했던 것이다. 그러나 우리의 여러 차례의 진정에 대하여 돌아온 것은 여러 차례의 박해에 지나지 않았다. 이와 같이 그 성격이 모든 행동에서 폭군이라는 정의를 내리지 않을 수 없는 국왕은 자유로운 인민의 통치자로서는 적합하지 않은 것이다. 우리는 또한 영국의 형제 자매에게도 주의를 환기시키는 데 부족함이 없었다. 우리는 영국 의회가 우리를 억압하려고 부당한 사법권을 넓히려고 하는 데 대하여도 수시로 경고를 했다. 우리는 우리가 아메리카로 이주하여 식민을 하게 된 제반 사정을 다시 한 번 상기시켰다. 우리는 그들의 타고난 정의감과 아량에 대하여도 호소한 바 있었다. 그리고 그들의 피를 같이 나누고 있다는 것에 호소하여 우리와의 연결과 결합을 결국에는 단절시키는 것이 불가피한 이러한 탄압을 거부해 줄 것을 탄원하기도 했다. 그러나 이들 또한 정의와 혈연의 소리에 귀를 기울이지 않았다.,"{'question': '이 문단에서 언급된 ""우리""가 영국 왕과 의회에 탄원한 주된 이유는 무엇인가?', 'choices': ['독립을 요구하기 위해서', '정의를 구현하기 위해서', '식민지의 자치권을 확보하기 위해서', '과도한 세금 부과를 반대하기 위해서', '부당한 박해에 대한 항의를 하기 위해서'], 'answer': 3}",,"{'question': '이 문단에서 언급된 ""우리""가 영국 왕과 의회에 탄원한 주된 이유는 무엇인가?', 'choices': ['독립을 요구하기 위해서', '정의를 구현하기 위해서', '식민지의 자치권을 확보하기 위해서', '과도한 세금 부과를 반대하기 위해서', '부당한 박해에 대한 항의를 하기 위해서'], 'answer': 3}",1
yongari_generate_34378,"같은 해, 중원을 차지하고 있던 명나라는 이미 틈왕(闖王)을 자처한 이자성의 농민군에 의해 세력을 급격히 잃어갔고 이자성군은 수도인 북경에 다다르고 있었다. 1644년(순치 원년, 명 숭정 17년) 4월 21일 이자성의 군대는 북경성에 공격을 가하였고 그 다음날, 명나라의 마지막 황제 숭정제는 자금성 뒤의 후원인 매산에서 목을 매 자진하였다. 이로써 명나라는 1368년 주원장에 의해 건국된 이후 277년만에 그 종말을 고하였다. 청나라의 만주족 대신들은 지금이 중원을 차지할 호기라 주장하였으나 명나라의 항장(降將) 출신으로 청나라 조정에 출사하고 있던 홍승주나 범문정 등은 이자성이 먼저 북경을 함락하게 내버려두고 때를 기다렸다가 명나라 황제의 원수를 갚는다는 명분으로 이자성을 공격하자고 제안하였다. 하지만 명나라로 들어갈 가장 중요한 관문인 산해관(山海關)에는 총병관 오삼계가 버티고 있었다. 도르곤은 오삼계를 여러 차례에 걸쳐 설득하였으나 별 소득이 없었다. 그러나 북경을 함락한 이자성의 군사가 오삼계의 아버지와 애첩을 끌고갔다 하자 오삼계는 분노하였고 결국 청군과 손을 잡아 산해관의 빗장을 열었다. 이로써 청군은 아무런 전투도 벌이지 않고 손쉽게 산해관을 통과하여 중원 땅을 처음으로 밟게 되었다.","{'question': '산해관을 열게 된 결정적인 이유는 무엇인가?', 'choices': ['오삼계가 도르곤에게 설득당했기 때문', '북경을 함락한 이자성의 군사가 오삼계의 아버지와 애첩을 끌고간 것에 대한 분노 때문', '홍승주와 범문정의 제안을 받아들여 청군과 협력하기로 결정했기 때문', '명나라 황제의 목숨을 구하기 위해서', '청군과의 전투에서 승리를 확신했기 때문'], 'answer': 2}",,"{'question': '산해관을 열게 된 결정적인 이유는 무엇인가?', 'choices': ['오삼계가 도르곤에게 설득당했기 때문', '북경을 함락한 이자성의 군사가 오삼계의 아버지와 애첩을 끌고간 것에 대한 분노 때문', '홍승주와 범문정의 제안을 받아들여 청군과 협력하기로 결정했기 때문', '명나라 황제의 목숨을 구하기 위해서', '청군과의 전투에서 승리를 확신했기 때문'], 'answer': 2}",1
yongari_generate_56832,"나폴레옹은 그가 원하는 것처럼 철저하게 격파하지는 못하였으나, 역사가들과 역사 애호가들은 모두다 나폴레옹의 계획이 중대한 승리를 불러왔다는 것을 깨닫고 있다. 이러한 이유로 아우스터리츠는 다른 위대한 전술적 승리인 블렌하임(Blenheim)이나, 칸나에(Cannae)와 견주어진다. 일부 역사가들은 나폴레옹이 아우스터리츠에서 너무 성공적으로 적을 격멸하여, 그가 현실감을 잃어버리고, 이 전투이후에 프랑스의 외교정책은 ""나폴레옹 개인 하나""를 이용하는 것이 되어버렸다고 한다. 프랑스 역사에서 아우스터리츠는 인상적인 군사적 승리로 인정받으며, 19세기, 프랑스 제 1제정에 대한 인기가 극에 달했을 때, 이 전투는 빅토르 위고가 ""그의 심층기저""에서 ""아우스터리츠를 향한 거대한 대포 소리""를 들었다고 한 것처럼 숭배 받았다. 그러나 최근, 아우스터리츠 전투 200년 기념식에서, 프랑스 대통령 자크 시락(Jacques Chirac)과 수상 도미니크 데 빌레핀(Dominique de Villepin) 둘 다 참여하지도 않고, 전투에 대한 어떤 공식적인 의견도 밝히지 않아 논쟁이 벌어졌다. 다른 한편으로, 프랑스의 해외영토 거주자들은 ""나폴레옹 개인에 대한 기념일로 보는"" 그들의 시각에 반대하면서 나폴레옹이 식민지 주민들에 대한 제노사이드를 저지른 인물이기 때문에 아우스터리츠 전투가 벌어진 날은 기념일이 되어서는 안 된다고 주장한다.","{'question': '아우스터리츠 전투의 기념식에 대한 프랑스 대통령 자크 시락과 수상 도미니크 데 빌레핀의 반응에 대한 설명으로 옳은 것은?', 'choices': ['둘 다 참여하여 전투에 적극적인 지지를 표명했다.', '둘 다 기념식에 참여하지 않았으며 공식적인 의견도 제시하지 않았다.', '수상은 참여했으나 대통령은 참여하지 않았다.', '대통령은 참여했으나 수상은 참여하지 않았다.', '전투에 대해 부정적인 견해를 공식적으로 발표했다.'], 'answer': 2}",,"{'question': '아우스터리츠 전투의 기념식에 대한 프랑스 대통령 자크 시락과 수상 도미니크 데 빌레핀의 반응에 대한 설명으로 옳은 것은?', 'choices': ['둘 다 참여하여 전투에 적극적인 지지를 표명했다.', '둘 다 기념식에 참여하지 않았으며 공식적인 의견도 제시하지 않았다.', '수상은 참여했으나 대통령은 참여하지 않았다.', '대통령은 참여했으나 수상은 참여하지 않았다.', '전투에 대해 부정적인 견해를 공식적으로 발표했다.'], 'answer': 2}",1
yongari_generate_36171,"1970년대 후반부터 1988년까지 대공, 방첩, 공안 분야 수사 담당관으로 활동하였다. 1970년 7월 경찰계에 입문하여 서울경찰학교 무술교관으로 발령받았다가 1972년 8월 경찰청 치안국 대공분실 형사로 발령받으면서 이후 1987년까지 경기도지방경찰청 등에서 대공, 강력계, 살인사건, 방첩 전문 수사관 등을 맡았다. 한때 화성 연쇄 살인 사건 용의자를 찾지 못하자 그를 화성경찰서로 발령냈지만 용의자를 잡지 못하고, 5공 청산으로 그의 고문행위에 대한 진술이 쏟아져 나오면서 1988년 3월 퇴사하였다. 경찰 재직 중 수많은 야당 인사와 학생 운동가들을 가혹하게 고문하여, 고문 기술자라고 불렸다. 1979년 남민전 사건과 1981년 전노련 사건을 수사하기 위해 불법 체포를 감행하였다.","{'question': '이 인물이 고문을 사용한 수사 방식으로 비판을 받는 이유는 무엇인가?', 'choices': ['고문을 통해 진술을 강제하기 때문', '안전한 수사 환경을 제공하기 때문', '법적 절차를 엄격히 준수하기 때문', '고문 없이는 수사가 불가능하기 때문', '국제 법률을 준수하는 수사 방식 때문'], 'answer': 1}",,"{'question': '이 인물이 고문을 사용한 수사 방식으로 비판을 받는 이유는 무엇인가?', 'choices': ['고문을 통해 진술을 강제하기 때문', '안전한 수사 환경을 제공하기 때문', '법적 절차를 엄격히 준수하기 때문', '고문 없이는 수사가 불가능하기 때문', '국제 법률을 준수하는 수사 방식 때문'], 'answer': 1}",1
yongari_generate_36354,"더 레브는 어벤지드 세븐폴드의 드러머임과 동시에 작곡가, 송라이터, 보컬, 피아니스트였다. 그의 보컬 트랙은 ""Strength of the World"", ""Afterlife"", ""A Little Piece of Heaven"", ""Almost Easy"", ""Scream"", ""Critical Acclaim"", ""Lost"", ""Brompton Cocktail"", ""Crossroads"", ""Flash of the Blade (아이언 메이든 커버)"", ""Fiction""과 같은 트랙에서 찾아볼 수 있다. 그는 ""A Little Piece of Heaven"", ""Afterlife"", ""Almost Easy"", ""Unbound (The Wild Ride)"", ""Buried Alive"", ""Fiction"", ""Brompton Cocktail""과 같은 곡을 작곡하기도 했다. 어벤지드 세븐폴드는 더 레브가 전자 드럼셋으로 연주한 트랙과 보컬 트랙을 녹음한 ""Nightmare""의 데모를 발매했다.","{'question': '어벤지드 세븐폴드의 더 레브가 참여한 역할이 아닌 것은 무엇인가?', 'choices': ['드러머', '전자 드럼셋 연주자', '기타리스트', '작곡가', '보컬'], 'answer': 3}",,"{'question': '어벤지드 세븐폴드의 더 레브가 참여한 역할이 아닌 것은 무엇인가?', 'choices': ['드러머', '전자 드럼셋 연주자', '기타리스트', '작곡가', '보컬'], 'answer': 3}",1
yongari_generate_11954,덴노지 역 구내에서는 야마토지 선과 평면 교차하여 단선으로 운전하는 한와 선과의 단락선을 복선화하는 공사가 이루어져 2008년 3월 15일 시간표 개정시부터 사용을 개시하였다. 대낮 시간대의 덴노지 역 ~ 와카야마 역 간의 쾌속과 JR 난바 역 발착의 간쿠 쾌속이 오사카 순환선과 직통 운전하는 간쿠·기슈지 쾌속에 통합되어 같은 시간대의 간쿠·기슈지 쾌속이 매시 3편으로 증발되었다. 이 복선화는 야마토지 선의 시간표 혼란이 큰 영향을 끼치는 것을 막는 효과를 가지고 있다. 또 아침 출근 시간대에 오사카 순환선 내 각역에 정차하는 직통 쾌속도 운전이 개시되었다. 전반적으로 히네노 역 이북에서는 8량 편성의 쾌속 열차가 대폭 증가되었기 때문에 난카이 전기 철도 본선과 수송력에서 차이가 나게 되었다.,"{'question': '덴노지 역에서 이루어진 공사의 주된 목적은 무엇인가?', 'choices': ['야마토지 선의 시간표 혼란을 줄이기 위함', '덴노지 역 ~ 와카야마 역 간의 쾌속 운행을 개선하기 위함', '난카이 전기 철도 본선과의 수송력 차이를 완화하기 위함', '오사카 순환선 내 각역의 통행 효율을 향상시키기 위함'], 'answer': 1}",,"{'question': '덴노지 역에서 이루어진 공사의 주된 목적은 무엇인가?', 'choices': ['야마토지 선의 시간표 혼란을 줄이기 위함', '덴노지 역 ~ 와카야마 역 간의 쾌속 운행을 개선하기 위함', '난카이 전기 철도 본선과의 수송력 차이를 완화하기 위함', '오사카 순환선 내 각역의 통행 효율을 향상시키기 위함'], 'answer': 1}",1
yongari_generate_86700,"일베저장소 유저들의 단어패턴을 분석한 일베리포트에 따르면 이 기간 일베에 가장 많이 올라온 주요 주제어는 욕설(속어)(5천417개)이었다. 여자(4천321개), 노무현(2천339개), 종북(1천633개), 광주 (1천622개), 盧(1천564개, 노무현 전 대통령의 성), 오유(1천247개), 민주화(1천204개), 섹스(616개) 등이 뒤를 이었다. 또한 노무현 전 대통령의 죽음을 비하하는 '운지', 여성비하 표현인 '김치녀', '보슬아치' 등의 표현 사용도 매우 잦으며, 단순히 여성을 지칭할 때도 '보지(여성의 성기)'라고 쓰거나, 어린 여아를 성적으로 표현하는 '로린이(로리타+어린이)' 등의 사회적으로 용납되기 힘든 단어 사용이 많아 문제 되고 있다.","{'question': '일베저장소에서 자주 사용되는 주제어 중 가장 문제가 되는 이유는 무엇인가?', 'choices': ['사회적으로 용납되기 힘든 단어 사용', '자주 사용되는 단어 수가 많기 때문', '정치적 주제어를 다루기 때문', '비방 및 욕설의 표현이 포함되어 있기 때문', '특정 인물을 대상으로 하는 내용이 있기 때문'], 'answer': 1}",,"{'question': '일베저장소에서 자주 사용되는 주제어 중 가장 문제가 되는 이유는 무엇인가?', 'choices': ['사회적으로 용납되기 힘든 단어 사용', '자주 사용되는 단어 수가 많기 때문', '정치적 주제어를 다루기 때문', '비방 및 욕설의 표현이 포함되어 있기 때문', '특정 인물을 대상으로 하는 내용이 있기 때문'], 'answer': 1}",1
yongari_generate_56452,"춤은 일반적으로 인간의 움직임으로 간주되는데, 표현 형태의 하나로 사용되거나 또는 사회적, 정신적 또는 공연 장치에서 등장한다. 춤은 또한 인간과 동물(꿀벌의 춤, 교미를 위한 움직임), 무생물의 운동(""바람때문에 잎들이 춤추는"") 그리고 어떤 음악 형식 또는 음악 장르 사이의 비언어 의사소통(신체 언어 참조)의 방법을 기술하기 위해 사용되기도 한다. 안무는 춤을 만드는 예술이다. 그리고 이를 하는 사람은 안무가라고 부른다. 춤은 어떤 사회적, 문화적, 심미적, 미학적 그리고 도덕적 제약에 의존하느냐에 따라 그 정의들이 구성되며, 기능주의 운동(포크 댄스와 같은)에서부터 발레와 같이 일정한 틀에 따른 비르투오소 기술에 이르기까지 분포되어 있다. 스포츠에서, 체조와 피겨 스케이팅 그리고 싱크로나이즈드 스위밍은 무용 과목에 속하고, 게다가 무예 등도 종종 춤에 비유된다.","{'question': '안무가에 대한 설명으로 옳지 않은 것은 무엇인가?', 'choices': ['안무가는 춤을 만드는 예술에 종사하는 사람이다.', '안무가는 음악 장르에 따라 다른 춤을 만들 수 있다.', '안무가는 신체 언어를 통한 비언어 의사소통을 담당한다.', '안무가는 춤의 기능적 측면보다는 상업적 측면만을 고려한다.', '안무가는 춤의 정의를 사회적, 문화적 제약에 의해 구성한다.'], 'answer': 4}",,"{'question': '안무가에 대한 설명으로 옳지 않은 것은 무엇인가?', 'choices': ['안무가는 춤을 만드는 예술에 종사하는 사람이다.', '안무가는 음악 장르에 따라 다른 춤을 만들 수 있다.', '안무가는 신체 언어를 통한 비언어 의사소통을 담당한다.', '안무가는 춤의 기능적 측면보다는 상업적 측면만을 고려한다.', '안무가는 춤의 정의를 사회적, 문화적 제약에 의해 구성한다.'], 'answer': 4}",1
yongari_generate_17189,"암브로시우스 주교는 374년 11월 30일에 세례를 받았으며 그로부터 일주일 후에 주교로 임명되었다. 그는 신학적, 도덕적 부흥에 매진했으며 아리우스파의 이단 사상에 반대했다. 주교가 된 암브로시우스는 가정교사인 심플리치아누스 밑에서 종교학을 공부하고, 엄격한 생활을 하기 시작하였다. 그는 오래지 않아 당대의 유명한 설교자가 되었고, 세계성공회공동체의 큰 어른이었던 윌리엄 템플 캔터베리 대주교에 따르면 ""나눔은 자선이 아니라 정의의 실천""이라는 신념에 따라 가난한 사람들을 섬기고 부유층들이 탐욕에서 벗어나 사회공동체에서 이웃과 소유를 나누는 사회선교에도 열심이었다. 곧 서방 교회에서 가장 막강한 영향력을 가진 성직자가 되기에 이르렀다. 민중들은 남녀노소와 빈부귀천을 막론하고 모두들 매일같이 그의 설교를 들으려고 찾아왔다. 그럴 때마다 그는 그들에게 겸손한 태도로 대하며 열심히 '하느님의 말씀'을 전하였다. 특히 당시 문제아였던 아우구스티누스(어거스틴)를 회개시켜 훗날 위대한 성인이 될 수 있게끔 해주었다. 성 아우구스티누스의 《고백록》(예찬사)에 따르면, 아우구스티누스는 밀라노에서 암브로시우스 주교가 성서를 주석하는 설교를 듣고는 회심했으며, 그의 어머니 성 모니카도 ""지나친 성인존중을 우려한 암브로시우스 주교의 가르침에 따라 성인들의 묘를 참배하지 않는 등"" 암브로시우스 주교의 기독교사상을 존중했다.","{'question': '암브로시우스 주교의 교육과 생활 방식으로 적절하지 않은 것은 무엇입니까?', 'choices': ['가정교사 심플리치아누스에게서 종교학을 공부했다.', '엄격한 생활 방식을 시작하지 않았다.', '주교로 임명되기 전에 세례를 받았다.', '가난한 사람들을 섬기고 부유층이 탐욕에서 벗어나도록 도왔다.'], 'answer': 2}",,"{'question': '암브로시우스 주교의 교육과 생활 방식으로 적절하지 않은 것은 무엇입니까?', 'choices': ['가정교사 심플리치아누스에게서 종교학을 공부했다.', '엄격한 생활 방식을 시작하지 않았다.', '주교로 임명되기 전에 세례를 받았다.', '가난한 사람들을 섬기고 부유층이 탐욕에서 벗어나도록 도왔다.'], 'answer': 2}",1
yongari_generate_86491,"메타언어는 다양한 거짓말쟁이의 역설을 해결하는 과정에서 도입된 개념이다. 고대 그리스시대에 탄생된 역설인 에우불리데스(Εὑβουλίδης)의 역설부터 대표적인 집합론적 역설의 하나인 러셀의 역설과 의미론적 역설의 하나인 이발사의 역설 등까지 오랫동안 정확히 참 또는 거짓으로 증명할 수 없어 해결 불가능한 난제로 여겨져 왔던 다양한 거짓말쟁이의 역설들은 20세기 폴란드의 논리학자이자 수학자인 알프레트 타르스키 에 의해 해결되었다. 그는 어떤 사실에 대해 말하는 말과 그것에 대해 다시 말하는 말이 서로 계층을 달리한다는 사실을 깨닫지 못해 두 언어를 분리하여 인식하지 못하는 것으로부터 거짓말쟁이의 역설과 같은 논리적 모순이 발생한다고 설명하였다. 이 과정에서 타르스키는 전자의 말을 후자의 말의 목표가 되는 대상언어로, 후자의 말은 전자의 말을 다시 한 번 서술하는 메타언어로 규정하였다.","{'question': '알프레드 타르스키가 거짓말쟁이의 역설을 해결한 방식은 무엇인가?', 'choices': ['모든 진술은 참이라고 주장함으로써', '언어와 메타언어를 구분하여', '모든 역설적 진술을 무시함으로써', '논리적 추론을 적용하여'], 'answer': 2}",,"{'question': '알프레드 타르스키가 거짓말쟁이의 역설을 해결한 방식은 무엇인가?', 'choices': ['모든 진술은 참이라고 주장함으로써', '언어와 메타언어를 구분하여', '모든 역설적 진술을 무시함으로써', '논리적 추론을 적용하여'], 'answer': 2}",1
yongari_generate_48587,"한편 국민당군은 100만의 병력을 동원해 제5차 토벌전을 시작하였다. 국민당에 파견된 독일 군사고문단의 한스 폰 젝트의 조언으로 진지와 토치카를 구축하면서 천천히 진격했고, 이에 1931년부터 마오를 대신해 군사지휘권을 장악한 ""28인의 볼셰비키"" 그룹의 보구와 코민테른에서 파견된 독일인 군사고문 오토 브라운은 이에 정면으로 대응하다가 커다란 인명손실을 내었다. (양측이 모두 독일인 군사고문의 조언에 의해 움직였다) 또한 게릴라전을 수행하는 데 절대적으로 필요한 배후 촌락이 모두 국민당의 손에 넘어가 소비에트는 붕괴하기 시작했다. 그래서 1934년 10월 가을, 공산당 지도부는 장시 소비에트를 포기하고 산시 성에 있는 근거지로 옮기기로 결정했다. 마오를 비롯한 중국공산당 지도부는 1만킬로미터를 걸어 결국 산시에 도착하였다. 장정 도중 1935년 1월 열린 쭌이 회의에서 ""28인의 볼셰비키"" 그룹은 붕괴하고, 마오에게 공산당의 절대적인 지도권이 넘어왔다. 1935년 10월, 마오가 이끄는 부대는 티베트와 같은 소수민족 지역을 거쳐 목적지에 도달했고, 1936년 국민당군의 토벌전을 피해 이동을 개시한 나머지 부대들도 이곳에 합류하였다.","{'question': '1934년부터 1936년까지 중국 공산당이 경험한 이동에 대한 설명 중 올바른 것은?', 'choices': ['중국 공산당은 국민당군의 지속적인 토벌로 인해 장시 소비에트를 포기하고 산시로 이동하기로 결정했다.', '중국 공산당은 독일 군사고문의 도움을 받아 국민당군과의 전투에서 승리하며 장시 소비에트를 유지했다.', ""중국 공산당은 '28인의 볼셰비키' 그룹의 지도 하에 장시 소비에트에서 안정적 위치를 확보했다."", '중국 공산당의 지도부는 티베트 근방에서 군사고문을 통해 새로운 전략을 수립하여 국민당군을 격퇴했다.'], 'answer': 1}",,"{'question': '1934년부터 1936년까지 중국 공산당이 경험한 이동에 대한 설명 중 올바른 것은?', 'choices': ['중국 공산당은 국민당군의 지속적인 토벌로 인해 장시 소비에트를 포기하고 산시로 이동하기로 결정했다.', '중국 공산당은 독일 군사고문의 도움을 받아 국민당군과의 전투에서 승리하며 장시 소비에트를 유지했다.', ""중국 공산당은 '28인의 볼셰비키' 그룹의 지도 하에 장시 소비에트에서 안정적 위치를 확보했다."", '중국 공산당의 지도부는 티베트 근방에서 군사고문을 통해 새로운 전략을 수립하여 국민당군을 격퇴했다.'], 'answer': 1}",1
yongari_generate_27220,그러던 중 1999년 4월 26일 CIH 바이러스(체르노빌 바이러스) 사건이 일어나면서 적자가 나던 회사는 흑자로 전환됐다. CIH 바이러스로 인해 30만대 가량의 컴퓨터가 파괴되어 기업과 공공기관 등에서 수천억원의 피해가 발생했다. 이로 인해 바이러스에 대한 국민적 인식이 변화하게 되어 백신에 대한 관심도가 급증했다. 당시 안철수연구소는 직원이 50명 가량이었는데 하루 종일 전화가 걸려와 업무가 마비될 수준이었고 컴퓨터를 들고 찾아오는 사람들도 많았다. 매출은 급증했고 1999년 대한민국 소프트웨어 업체로는 한글과컴퓨터에 이어 두 번째로 연매출 100억원을 돌파했고 이후 세후 순익 100억원 돌파는 안철수연구소가 최초로 달성했다.,"{'question': '1999년 CIH 바이러스 발생의 결과로 안철수연구소가 경험하게 된 현상은 무엇인가?', 'choices': ['직원 수가 급격히 감소함', '업무가 마비될 정도로 전화 문의가 증가함', '컴퓨터 판매가 급감함', '바이러스 백신에 대한 관심이 낮아짐', '연매출이 감소함'], 'answer': 2}",,"{'question': '1999년 CIH 바이러스 발생의 결과로 안철수연구소가 경험하게 된 현상은 무엇인가?', 'choices': ['직원 수가 급격히 감소함', '업무가 마비될 정도로 전화 문의가 증가함', '컴퓨터 판매가 급감함', '바이러스 백신에 대한 관심이 낮아짐', '연매출이 감소함'], 'answer': 2}",1
yongari_generate_16852,≪라사리요 데 토르메스…≫와 본격적인 ‘피카레스크 소설’인 ≪구스만 데 알파라체≫ 사이에는 약 50여 년의 시간적 거리가 있다. 그러므로 ≪라사리요 데 토르메스…≫를 본격 ‘피카레스크 소설’의 범주 안에 넣는 것이 무리가 있다. 하지만 위에서 언급한 ‘피카레스크 소설’을 결정짓는 제 요소들이 ≪라사리요 데 토르메스…≫에서 대부분 나타나는 것으로 볼 때 이 작품이 ‘피카레스크 소설’의 효시적 성격을 갖고 있다는 것은 분명한 사실이다. 다만 시간적으로 르네상스(≪라사리요 데 토르메스…≫)와 바로크(본격 ‘피카레스크 소설’)의 차이에서 오는 몇 가지 특징이 이 둘 사이를 나누고 있을 뿐이다. 예를 들어 ≪라사리요 데 토르메스…≫에서 나타나는 당시 사회의 지도층인 가톨릭 사제들의 위선적 모습을 고발하는 ‘반승려주의(anticlericalismo)’나 역시 르네상스적 인생관에서 비롯되는 ‘순응주의적인 긍정적 인생관’이 훗날 바로크의 본격 ‘피카레스크 소설’ 주인공들이 보여주는 ‘허무주의적 인생관’과 다르게 나타날 뿐이다. ≪라사리요 데 토르메스…≫의 문학적 특징을 개괄해 보면 다음과 같다.,"{'question': '≪라사리요 데 토르메스…≫와 ≪구스만 데 알파라체≫ 사이의 피카레스크 소설로서의 다른 점은 무엇인가?', 'choices': ['장르 자체가 다름', '반승려주의적 요소의 차이', '인생관의 차이', '문학적 스타일의 변화'], 'answer': 3}",,"{'question': '≪라사리요 데 토르메스…≫와 ≪구스만 데 알파라체≫ 사이의 피카레스크 소설로서의 다른 점은 무엇인가?', 'choices': ['장르 자체가 다름', '반승려주의적 요소의 차이', '인생관의 차이', '문학적 스타일의 변화'], 'answer': 3}",1
